date,year,month,day,day_of_week,day_of_year,week_of_year,is_weekend,is_holiday,is_peak_season,is_school_holiday,temperature,rain_probability,is_rainy,visitors
2022-11-19,2022,11,19,5,323,46,1,0,0,0,68,0.18,0,45404
2022-11-20,2022,11,20,6,324,46,1,0,0,1,65,0.18,0,53473
2022-11-21,2022,11,21,0,325,47,0,0,0,1,65,0.18,0,37073
2022-11-22,2022,11,22,1,326,47,0,0,0,1,74,0.18,0,35008
2022-11-23,2022,11,23,2,327,47,0,0,0,1,69,0.18,0,35246
2022-11-24,2022,11,24,3,328,47,0,1,0,1,66,0.18,0,40878
2022-11-25,2022,11,25,4,329,47,0,0,0,1,70,0.18,1,40500
2022-11-26,2022,11,26,5,330,47,1,0,0,1,71,0.18,1,57945
2022-11-27,2022,11,27,6,331,47,1,0,0,1,65,0.18,0,52441
2022-11-28,2022,11,28,0,332,48,0,0,0,1,70,0.18,0,38281
2022-11-29,2022,11,29,1,333,48,0,0,0,1,72,0.18,0,34871
2022-11-30,2022,11,30,2,334,48,0,0,0,1,69,0.18,1,40081
2022-12-01,2022,12,1,3,335,48,0,0,1,0,66,0.15,0,39640
2022-12-02,2022,12,2,4,336,48,0,0,1,0,69,0.15,1,54563
2022-12-03,2022,12,3,5,337,48,1,0,1,0,65,0.15,0,60705
2022-12-04,2022,12,4,6,338,48,1,0,1,0,63,0.15,0,53475
2022-12-05,2022,12,5,0,339,49,0,0,1,0,66,0.15,1,33813
2022-12-06,2022,12,6,1,340,49,0,0,1,0,69,0.15,0,40330
2022-12-07,2022,12,7,2,341,49,0,0,1,0,68,0.15,0,39076
2022-12-08,2022,12,8,3,342,49,0,0,1,0,69,0.15,0,42215
2022-12-09,2022,12,9,4,343,49,0,0,1,0,69,0.15,0,50930
2022-12-10,2022,12,10,5,344,49,1,0,1,0,66,0.15,0,60438
2022-12-11,2022,12,11,6,345,49,1,0,1,0,64,0.15,0,60583
2022-12-12,2022,12,12,0,346,50,0,0,1,0,66,0.15,1,43395
2022-12-13,2022,12,13,1,347,50,0,0,1,0,62,0.15,0,36746
2022-12-14,2022,12,14,2,348,50,0,0,1,0,61,0.15,0,40740
2022-12-15,2022,12,15,3,349,50,0,0,1,0,70,0.15,0,37848
2022-12-16,2022,12,16,4,350,50,0,0,1,0,64,0.15,0,56716
2022-12-17,2022,12,17,5,351,50,1,0,1,0,63,0.15,1,58329
2022-12-18,2022,12,18,6,352,50,1,0,1,0,64,0.15,0,64267
2022-12-19,2022,12,19,0,353,51,0,0,1,0,67,0.15,0,32974
2022-12-20,2022,12,20,1,354,51,0,0,1,1,63,0.15,0,51178
2022-12-21,2022,12,21,2,355,51,0,0,1,1,68,0.15,0,63698
2022-12-22,2022,12,22,3,356,51,0,0,1,1,66,0.15,0,67453
2022-12-23,2022,12,23,4,357,51,0,0,1,1,69,0.15,0,80000
2022-12-24,2022,12,24,5,358,51,1,0,1,1,66,0.15,0,80000
2022-12-25,2022,12,25,6,359,51,1,1,1,1,67,0.15,0,80000
2022-12-26,2022,12,26,0,360,52,0,1,1,1,65,0.15,0,52560
2022-12-27,2022,12,27,1,361,52,0,0,1,1,67,0.15,0,61602
2022-12-28,2022,12,28,2,362,52,0,0,1,1,62,0.15,0,63799
2022-12-29,2022,12,29,3,363,52,0,0,1,1,69,0.15,1,60257
2022-12-30,2022,12,30,4,364,52,0,0,1,1,69,0.15,0,74249
2022-12-31,2022,12,31,5,365,52,1,0,1,1,60,0.15,0,80000
2023-01-01,2023,1,1,6,1,52,1,1,0,0,65,0.15,0,55425
2023-01-02,2023,1,2,0,2,1,0,1,0,0,60,0.15,0,45581
2023-01-03,2023,1,3,1,3,1,0,0,0,0,68,0.15,0,39365
2023-01-04,2023,1,4,2,4,1,0,0,0,0,61,0.15,1,31504
2023-01-05,2023,1,5,3,5,1,0,0,0,0,70,0.15,0,41766
2023-01-06,2023,1,6,4,6,1,0,0,0,0,61,0.15,0,48070
2023-01-07,2023,1,7,5,7,1,1,0,0,0,66,0.15,0,46491
2023-01-08,2023,1,8,6,8,1,1,0,0,0,61,0.15,0,53895
2023-01-09,2023,1,9,0,9,2,0,0,0,0,69,0.15,1,32980
2023-01-10,2023,1,10,1,10,2,0,0,0,0,67,0.15,0,33678
2023-01-11,2023,1,11,2,11,2,0,0,0,0,65,0.15,1,36280
2023-01-12,2023,1,12,3,12,2,0,0,0,0,66,0.15,1,35915
2023-01-13,2023,1,13,4,13,2,0,0,0,0,66,0.15,1,43345
2023-01-14,2023,1,14,5,14,2,1,0,0,0,65,0.15,0,51017
2023-01-15,2023,1,15,6,15,2,1,0,0,0,69,0.15,0,44147
2023-01-16,2023,1,16,0,16,3,0,1,0,0,70,0.15,0,37468
2023-01-17,2023,1,17,1,17,3,0,0,0,0,68,0.15,0,32669
2023-01-18,2023,1,18,2,18,3,0,0,0,0,68,0.15,0,32732
2023-01-19,2023,1,19,3,19,3,0,0,0,0,66,0.15,0,36310
2023-01-20,2023,1,20,4,20,3,0,0,0,0,68,0.15,0,35816
2023-01-21,2023,1,21,5,21,3,1,0,0,0,69,0.15,0,45888
2023-01-22,2023,1,22,6,22,3,1,0,0,0,62,0.15,0,45055
2023-01-23,2023,1,23,0,23,4,0,0,0,0,62,0.15,0,31404
2023-01-24,2023,1,24,1,24,4,0,0,0,0,60,0.15,1,32182
2023-01-25,2023,1,25,2,25,4,0,0,0,0,64,0.15,0,35617
2023-01-26,2023,1,26,3,26,4,0,0,0,0,63,0.15,0,35716
2023-01-27,2023,1,27,4,27,4,0,0,0,0,61,0.15,1,44641
2023-01-28,2023,1,28,5,28,4,1,0,0,0,68,0.15,0,47209
2023-01-29,2023,1,29,6,29,4,1,0,0,0,62,0.15,0,54956
2023-01-30,2023,1,30,0,30,5,0,0,0,0,67,0.15,0,34653
2023-01-31,2023,1,31,1,31,5,0,0,0,0,65,0.15,0,36292
2023-02-01,2023,2,1,2,32,5,0,0,0,0,67,0.18,1,38538
2023-02-02,2023,2,2,3,33,5,0,0,0,0,63,0.18,1,32913
2023-02-03,2023,2,3,4,34,5,0,0,0,0,66,0.18,1,38530
2023-02-04,2023,2,4,5,35,5,1,0,0,0,65,0.18,0,46564
2023-02-05,2023,2,5,6,36,5,1,0,0,0,63,0.18,1,47773
2023-02-06,2023,2,6,0,37,6,0,0,0,0,67,0.18,0,33939
2023-02-07,2023,2,7,1,38,6,0,0,0,0,68,0.18,1,28812
2023-02-08,2023,2,8,2,39,6,0,0,0,0,64,0.18,0,34949
2023-02-09,2023,2,9,3,40,6,0,0,0,0,65,0.18,0,35519
2023-02-10,2023,2,10,4,41,6,0,0,0,0,73,0.18,0,37685
2023-02-11,2023,2,11,5,42,6,1,0,0,0,68,0.18,0,50574
2023-02-12,2023,2,12,6,43,6,1,0,0,0,66,0.18,0,42487
2023-02-13,2023,2,13,0,44,7,0,0,0,0,71,0.18,0,27985
2023-02-14,2023,2,14,1,45,7,0,0,0,0,67,0.18,0,32209
2023-02-15,2023,2,15,2,46,7,0,0,0,0,66,0.18,0,28640
2023-02-16,2023,2,16,3,47,7,0,0,0,0,64,0.18,0,33808
2023-02-17,2023,2,17,4,48,7,0,0,0,0,68,0.18,0,42412
2023-02-18,2023,2,18,5,49,7,1,0,0,0,72,0.18,0,48630
2023-02-19,2023,2,19,6,50,7,1,0,0,0,64,0.18,0,45228
2023-02-20,2023,2,20,0,51,8,0,1,0,0,69,0.18,0,30811
2023-02-21,2023,2,21,1,52,8,0,0,0,0,65,0.18,0,23347
2023-02-22,2023,2,22,2,53,8,0,0,0,0,71,0.18,0,34104
2023-02-23,2023,2,23,3,54,8,0,0,0,0,73,0.18,1,33507
2023-02-24,2023,2,24,4,55,8,0,0,0,0,67,0.18,0,44730
2023-02-25,2023,2,25,5,56,8,1,0,0,0,70,0.18,0,49012
2023-02-26,2023,2,26,6,57,8,1,0,0,0,73,0.18,0,43625
2023-02-27,2023,2,27,0,58,9,0,0,0,0,68,0.18,1,35056
2023-02-28,2023,2,28,1,59,9,0,0,0,0,72,0.18,0,31539
2023-03-01,2023,3,1,2,60,9,0,0,1,1,74,0.2,0,47601
2023-03-02,2023,3,2,3,61,9,0,0,1,1,77,0.2,1,50578
2023-03-03,2023,3,3,4,62,9,0,0,1,1,69,0.2,0,54331
2023-03-04,2023,3,4,5,63,9,1,0,1,1,69,0.2,0,72159
2023-03-05,2023,3,5,6,64,9,1,0,1,1,71,0.2,0,75103
2023-03-06,2023,3,6,0,65,10,0,0,1,1,77,0.2,1,46342
2023-03-07,2023,3,7,1,66,10,0,0,1,1,76,0.2,1,47867
2023-03-08,2023,3,8,2,67,10,0,0,1,1,69,0.2,0,47160
2023-03-09,2023,3,9,3,68,10,0,0,1,1,74,0.2,0,52999
2023-03-10,2023,3,10,4,69,10,0,0,1,1,76,0.2,0,80000
2023-03-11,2023,3,11,5,70,10,1,0,1,1,74,0.2,1,80000
2023-03-12,2023,3,12,6,71,10,1,0,1,1,68,0.2,1,80000
2023-03-13,2023,3,13,0,72,11,0,0,1,1,70,0.2,0,74439
2023-03-14,2023,3,14,1,73,11,0,0,1,1,76,0.2,0,60050
2023-03-15,2023,3,15,2,74,11,0,0,1,1,67,0.2,0,74838
2023-03-16,2023,3,16,3,75,11,0,0,1,1,70,0.2,0,65296
2023-03-17,2023,3,17,4,76,11,0,0,1,1,77,0.2,1,78354
2023-03-18,2023,3,18,5,77,11,1,0,1,1,70,0.2,0,80000
2023-03-19,2023,3,19,6,78,11,1,0,1,1,76,0.2,0,80000
2023-03-20,2023,3,20,0,79,12,0,0,1,1,75,0.2,0,64278
2023-03-21,2023,3,21,1,80,12,0,0,1,1,69,0.2,0,56132
2023-03-22,2023,3,22,2,81,12,0,0,1,1,68,0.2,0,70557
2023-03-23,2023,3,23,3,82,12,0,0,1,1,75,0.2,0,80000
2023-03-24,2023,3,24,4,83,12,0,0,1,1,75,0.2,0,77863
2023-03-25,2023,3,25,5,84,12,1,0,1,1,67,0.2,0,75139
2023-03-26,2023,3,26,6,85,12,1,0,1,1,72,0.2,0,80000
2023-03-27,2023,3,27,0,86,13,0,0,1,1,76,0.2,0,72982
2023-03-28,2023,3,28,1,87,13,0,0,1,1,74,0.2,0,61595
2023-03-29,2023,3,29,2,88,13,0,0,1,1,69,0.2,0,72431
2023-03-30,2023,3,30,3,89,13,0,0,1,1,77,0.2,0,65868
2023-03-31,2023,3,31,4,90,13,0,0,1,1,75,0.2,0,80000
2023-04-01,2023,4,1,5,91,13,1,0,1,1,74,0.22,0,80000
2023-04-02,2023,4,2,6,92,13,1,0,1,1,78,0.22,1,80000
2023-04-03,2023,4,3,0,93,14,0,0,1,1,73,0.22,0,74549
2023-04-04,2023,4,4,1,94,14,0,0,1,1,79,0.22,0,75882
2023-04-05,2023,4,5,2,95,14,0,0,1,1,75,0.22,0,76268
2023-04-06,2023,4,6,3,96,14,0,0,1,1,79,0.22,0,65987
2023-04-07,2023,4,7,4,97,14,0,0,1,1,76,0.22,0,80000
2023-04-08,2023,4,8,5,98,14,1,0,1,1,81,0.22,1,80000
2023-04-09,2023,4,9,6,99,14,1,0,1,1,77,0.22,1,80000
2023-04-10,2023,4,10,0,100,15,0,0,1,1,75,0.22,0,70706
2023-04-11,2023,4,11,1,101,15,0,0,1,1,80,0.22,0,65998
2023-04-12,2023,4,12,2,102,15,0,0,1,1,78,0.22,0,74638
2023-04-13,2023,4,13,3,103,15,0,0,1,1,74,0.22,1,80000
2023-04-14,2023,4,14,4,104,15,0,0,1,1,75,0.22,0,78103
2023-04-15,2023,4,15,5,105,15,1,0,1,1,80,0.22,1,80000
2023-04-16,2023,4,16,6,106,15,1,0,1,1,82,0.22,0,80000
2023-04-17,2023,4,17,0,107,16,0,0,1,1,79,0.22,0,80000
2023-04-18,2023,4,18,1,108,16,0,0,1,1,82,0.22,0,68677
2023-04-19,2023,4,19,2,109,16,0,0,1,1,78,0.22,1,78499
2023-04-20,2023,4,20,3,110,16,0,0,1,1,73,0.22,1,75505
2023-04-21,2023,4,21,4,111,16,0,0,1,1,81,0.22,0,65340
2023-04-22,2023,4,22,5,112,16,1,0,1,1,75,0.22,1,76296
2023-04-23,2023,4,23,6,113,16,1,0,1,1,77,0.22,0,72150
2023-04-24,2023,4,24,0,114,17,0,0,1,1,79,0.22,0,48596
2023-04-25,2023,4,25,1,115,17,0,0,1,1,79,0.22,0,40162
2023-04-26,2023,4,26,2,116,17,0,0,1,1,75,0.22,0,51431
2023-04-27,2023,4,27,3,117,17,0,0,1,1,76,0.22,0,56973
2023-04-28,2023,4,28,4,118,17,0,0,1,1,82,0.22,0,74371
2023-04-29,2023,4,29,5,119,17,1,0,1,1,79,0.22,0,69977
2023-04-30,2023,4,30,6,120,17,1,0,1,1,80,0.22,0,77185
2023-05-01,2023,5,1,0,121,18,0,0,0,0,78,0.28,1,46651
2023-05-02,2023,5,2,1,122,18,0,0,0,0,85,0.28,0,33748
2023-05-03,2023,5,3,2,123,18,0,0,0,0,83,0.28,1,45871
2023-05-04,2023,5,4,3,124,18,0,0,0,0,84,0.28,1,50336
2023-05-05,2023,5,5,4,125,18,0,0,0,0,82,0.28,1,51701
2023-05-06,2023,5,6,5,126,18,1,0,0,0,82,0.28,0,61630
2023-05-07,2023,5,7,6,127,18,1,0,0,0,85,0.28,0,64371
2023-05-08,2023,5,8,0,128,19,0,0,0,0,80,0.28,0,45015
2023-05-09,2023,5,9,1,129,19,0,0,0,0,87,0.28,1,37957
2023-05-10,2023,5,10,2,130,19,0,0,0,0,87,0.28,0,47354
2023-05-11,2023,5,11,3,131,19,0,0,0,0,81,0.28,0,45644
2023-05-12,2023,5,12,4,132,19,0,0,0,0,85,0.28,0,51769
2023-05-13,2023,5,13,5,133,19,1,0,0,0,77,0.28,1,78296
2023-05-14,2023,5,14,6,134,19,1,0,0,0,80,0.28,1,68983
2023-05-15,2023,5,15,0,135,20,0,0,0,0,83,0.28,1,38309
2023-05-16,2023,5,16,1,136,20,0,0,0,0,87,0.28,0,42959
2023-05-17,2023,5,17,2,137,20,0,0,0,0,85,0.28,0,49592
2023-05-18,2023,5,18,3,138,20,0,0,0,0,87,0.28,0,41396
2023-05-19,2023,5,19,4,139,20,0,0,0,0,86,0.28,0,55200
2023-05-20,2023,5,20,5,140,20,1,0,0,0,82,0.28,0,65960
2023-05-21,2023,5,21,6,141,20,1,0,0,0,84,0.28,0,53491
2023-05-22,2023,5,22,0,142,21,0,0,0,0,85,0.28,0,45761
2023-05-23,2023,5,23,1,143,21,0,0,0,0,86,0.28,0,45532
2023-05-24,2023,5,24,2,144,21,0,0,0,0,80,0.28,1,44793
2023-05-25,2023,5,25,3,145,21,0,0,0,0,77,0.28,0,41478
2023-05-26,2023,5,26,4,146,21,0,0,0,0,84,0.28,0,65842
2023-05-27,2023,5,27,5,147,21,1,0,0,0,78,0.28,1,54559
2023-05-28,2023,5,28,6,148,21,1,0,0,0,87,0.28,0,64486
2023-05-29,2023,5,29,0,149,22,0,1,0,0,77,0.28,0,39394
2023-05-30,2023,5,30,1,150,22,0,0,0,0,83,0.28,0,44206
2023-05-31,2023,5,31,2,151,22,0,0,0,0,86,0.28,0,42558
2023-06-01,2023,6,1,3,152,22,0,0,1,1,89,0.45,0,60052
2023-06-02,2023,6,2,4,153,22,0,0,1,1,91,0.45,1,66647
2023-06-03,2023,6,3,5,154,22,1,0,1,1,89,0.45,1,74859
2023-06-04,2023,6,4,6,155,22,1,0,1,1,83,0.45,0,68656
2023-06-05,2023,6,5,0,156,23,0,0,1,1,86,0.45,0,62932
2023-06-06,2023,6,6,1,157,23,0,0,1,1,87,0.45,0,53120
2023-06-07,2023,6,7,2,158,23,0,0,1,1,90,0.45,0,47084
2023-06-08,2023,6,8,3,159,23,0,0,1,1,89,0.45,1,57242
2023-06-09,2023,6,9,4,160,23,0,0,1,1,82,0.45,0,59654
2023-06-10,2023,6,10,5,161,23,1,0,1,1,88,0.45,1,80000
2023-06-11,2023,6,11,6,162,23,1,0,1,1,87,0.45,0,80000
2023-06-12,2023,6,12,0,163,24,0,0,1,1,84,0.45,0,59665
2023-06-13,2023,6,13,1,164,24,0,0,1,1,82,0.45,0,47775
2023-06-14,2023,6,14,2,165,24,0,0,1,1,88,0.45,0,54376
2023-06-15,2023,6,15,3,166,24,0,0,1,1,91,0.45,0,52431
2023-06-16,2023,6,16,4,167,24,0,0,1,1,85,0.45,1,70546
2023-06-17,2023,6,17,5,168,24,1,0,1,1,86,0.45,0,74733
2023-06-18,2023,6,18,6,169,24,1,0,1,1,91,0.45,1,77130
2023-06-19,2023,6,19,0,170,25,0,1,1,1,87,0.45,0,53327
2023-06-20,2023,6,20,1,171,25,0,0,1,1,90,0.45,1,53407
2023-06-21,2023,6,21,2,172,25,0,0,1,1,81,0.45,1,55745
2023-06-22,2023,6,22,3,173,25,0,0,1,1,88,0.45,0,61875
2023-06-23,2023,6,23,4,174,25,0,0,1,1,84,0.45,0,69362
2023-06-24,2023,6,24,5,175,25,1,0,1,1,89,0.45,1,79515
2023-06-25,2023,6,25,6,176,25,1,0,1,1,81,0.45,0,63770
2023-06-26,2023,6,26,0,177,26,0,0,1,1,91,0.45,0,53749
2023-06-27,2023,6,27,1,178,26,0,0,1,1,82,0.45,0,48240
2023-06-28,2023,6,28,2,179,26,0,0,1,1,86,0.45,0,51388
2023-06-29,2023,6,29,3,180,26,0,0,1,1,91,0.45,0,54896
2023-06-30,2023,6,30,4,181,26,0,0,1,1,90,0.45,0,75817
2023-07-01,2023,7,1,5,182,26,1,0,1,1,93,0.5,1,80000
2023-07-02,2023,7,2,6,183,26,1,0,1,1,83,0.5,0,80000
2023-07-03,2023,7,3,0,184,27,0,0,1,1,86,0.5,0,80000
2023-07-04,2023,7,4,1,185,27,0,1,1,1,90,0.5,0,78585
2023-07-05,2023,7,5,2,186,27,0,0,1,1,92,0.5,1,75011
2023-07-06,2023,7,6,3,187,27,0,0,1,1,87,0.5,1,80000
2023-07-07,2023,7,7,4,188,27,0,0,1,1,91,0.5,0,80000
2023-07-08,2023,7,8,5,189,27,1,0,1,1,93,0.5,1,80000
2023-07-09,2023,7,9,6,190,27,1,0,1,1,93,0.5,0,76275
2023-07-10,2023,7,10,0,191,28,0,0,1,1,88,0.5,1,64142
2023-07-11,2023,7,11,1,192,28,0,0,1,1,83,0.5,1,61047
2023-07-12,2023,7,12,2,193,28,0,0,1,1,88,0.5,1,45845
2023-07-13,2023,7,13,3,194,28,0,0,1,1,88,0.5,0,54477
2023-07-14,2023,7,14,4,195,28,0,0,1,1,88,0.5,1,71695
2023-07-15,2023,7,15,5,196,28,1,0,1,1,90,0.5,0,77698
2023-07-16,2023,7,16,6,197,28,1,0,1,1,88,0.5,0,80000
2023-07-17,2023,7,17,0,198,29,0,0,1,1,87,0.5,0,49543
2023-07-18,2023,7,18,1,199,29,0,0,1,1,93,0.5,0,54393
2023-07-19,2023,7,19,2,200,29,0,0,1,1,84,0.5,1,61119
2023-07-20,2023,7,20,3,201,29,0,0,1,1,86,0.5,1,54754
2023-07-21,2023,7,21,4,202,29,0,0,1,1,92,0.5,1,79153
2023-07-22,2023,7,22,5,203,29,1,0,1,1,87,0.5,0,78279
2023-07-23,2023,7,23,6,204,29,1,0,1,1,92,0.5,0,80000
2023-07-24,2023,7,24,0,205,30,0,0,1,1,86,0.5,1,60662
2023-07-25,2023,7,25,1,206,30,0,0,1,1,84,0.5,1,52718
2023-07-26,2023,7,26,2,207,30,0,0,1,1,89,0.5,0,52167
2023-07-27,2023,7,27,3,208,30,0,0,1,1,92,0.5,1,57036
2023-07-28,2023,7,28,4,209,30,0,0,1,1,92,0.5,0,74705
2023-07-29,2023,7,29,5,210,30,1,0,1,1,84,0.5,1,80000
2023-07-30,2023,7,30,6,211,30,1,0,1,1,83,0.5,0,80000
2023-07-31,2023,7,31,0,212,31,0,0,1,1,87,0.5,1,63167
2023-08-01,2023,8,1,1,213,31,0,0,1,1,83,0.55,1,40115
2023-08-02,2023,8,2,2,214,31,0,0,1,1,83,0.55,1,40951
2023-08-03,2023,8,3,3,215,31,0,0,1,1,83,0.55,1,54260
2023-08-04,2023,8,4,4,216,31,0,0,1,1,88,0.55,1,68053
2023-08-05,2023,8,5,5,217,31,1,0,1,1,91,0.55,1,68634
2023-08-06,2023,8,6,6,218,31,1,0,1,1,92,0.55,0,57157
2023-08-07,2023,8,7,0,219,32,0,0,1,1,93,0.55,1,56000
2023-08-08,2023,8,8,1,220,32,0,0,1,1,83,0.55,0,41295
2023-08-09,2023,8,9,2,221,32,0,0,1,1,87,0.55,1,41135
2023-08-10,2023,8,10,3,222,32,0,0,1,1,91,0.55,0,51128
2023-08-11,2023,8,11,4,223,32,0,0,1,1,91,0.55,1,62962
2023-08-12,2023,8,12,5,224,32,1,0,1,1,83,0.55,1,62746
2023-08-13,2023,8,13,6,225,32,1,0,1,1,90,0.55,1,72508
2023-08-14,2023,8,14,0,226,33,0,0,1,1,83,0.55,1,46389
2023-08-15,2023,8,15,1,227,33,0,0,1,1,90,0.55,1,41035
2023-08-16,2023,8,16,2,228,33,0,0,1,1,83,0.55,1,56228
2023-08-17,2023,8,17,3,229,33,0,0,1,1,87,0.55,0,54843
2023-08-18,2023,8,18,4,230,33,0,0,1,1,90,0.55,0,66534
2023-08-19,2023,8,19,5,231,33,1,0,1,1,88,0.55,1,75704
2023-08-20,2023,8,20,6,232,33,1,0,1,1,91,0.55,0,75861
2023-08-21,2023,8,21,0,233,34,0,0,1,1,83,0.55,0,48869
2023-08-22,2023,8,22,1,234,34,0,0,1,1,91,0.55,0,44583
2023-08-23,2023,8,23,2,235,34,0,0,1,1,83,0.55,1,42841
2023-08-24,2023,8,24,3,236,34,0,0,1,1,92,0.55,1,58257
2023-08-25,2023,8,25,4,237,34,0,0,1,1,92,0.55,1,57783
2023-08-26,2023,8,26,5,238,34,1,0,1,1,85,0.55,0,70799
2023-08-27,2023,8,27,6,239,34,1,0,1,1,83,0.55,1,56255
2023-08-28,2023,8,28,0,240,35,0,0,1,1,85,0.55,1,57008
2023-08-29,2023,8,29,1,241,35,0,0,1,1,93,0.55,1,44675
2023-08-30,2023,8,30,2,242,35,0,0,1,1,84,0.55,1,40610
2023-08-31,2023,8,31,3,243,35,0,0,1,1,84,0.55,0,47735
2023-09-01,2023,9,1,4,244,35,0,0,0,0,88,0.45,1,31781
2023-09-02,2023,9,2,5,245,35,1,0,0,0,87,0.45,0,34971
2023-09-03,2023,9,3,6,246,35,1,0,0,0,80,0.45,0,36739
2023-09-04,2023,9,4,0,247,36,0,1,0,0,83,0.45,1,23071
2023-09-05,2023,9,5,1,248,36,0,0,0,0,80,0.45,0,23985
2023-09-06,2023,9,6,2,249,36,0,0,0,0,80,0.45,0,25388
2023-09-07,2023,9,7,3,250,36,0,0,0,0,83,0.45,1,31058
2023-09-08,2023,9,8,4,251,36,0,0,0,0,81,0.45,1,28327
2023-09-09,2023,9,9,5,252,36,1,0,0,0,82,0.45,1,38747
2023-09-10,2023,9,10,6,253,36,1,0,0,0,90,0.45,0,36875
2023-09-11,2023,9,11,0,254,37,0,0,0,0,88,0.45,0,25183
2023-09-12,2023,9,12,1,255,37,0,0,0,0,81,0.45,1,17399
2023-09-13,2023,9,13,2,256,37,0,0,0,0,83,0.45,0,21104
2023-09-14,2023,9,14,3,257,37,0,0,0,0,80,0.45,1,27964
2023-09-15,2023,9,15,4,258,37,0,0,0,0,81,0.45,0,30190
2023-09-16,2023,9,16,5,259,37,1,0,0,0,84,0.45,1,37957
2023-09-17,2023,9,17,6,260,37,1,0,0,0,89,0.45,0,39303
2023-09-18,2023,9,18,0,261,38,0,0,0,0,80,0.45,1,20692
2023-09-19,2023,9,19,1,262,38,0,0,0,0,90,0.45,0,25019
2023-09-20,2023,9,20,2,263,38,0,0,0,0,86,0.45,0,26594
2023-09-21,2023,9,21,3,264,38,0,0,0,0,83,0.45,0,28715
2023-09-22,2023,9,22,4,265,38,0,0,0,0,85,0.45,1,33867
2023-09-23,2023,9,23,5,266,38,1,0,0,0,87,0.45,0,38056
2023-09-24,2023,9,24,6,267,38,1,0,0,0,85,0.45,1,30913
2023-09-25,2023,9,25,0,268,39,0,0,0,0,81,0.45,0,23685
2023-09-26,2023,9,26,1,269,39,0,0,0,0,80,0.45,0,24039
2023-09-27,2023,9,27,2,270,39,0,0,0,0,87,0.45,0,27860
2023-09-28,2023,9,28,3,271,39,0,0,0,0,87,0.45,0,29231
2023-09-29,2023,9,29,4,272,39,0,0,0,0,88,0.45,1,34522
2023-09-30,2023,9,30,5,273,39,1,0,0,0,85,0.45,0,38094
2023-10-01,2023,10,1,6,274,39,1,0,0,0,73,0.25,0,40612
2023-10-02,2023,10,2,0,275,40,0,0,0,0,81,0.25,0,27906
2023-10-03,2023,10,3,1,276,40,0,0,0,0,75,0.25,0,26016
2023-10-04,2023,10,4,2,277,40,0,0,0,0,83,0.25,0,29895
2023-10-05,2023,10,5,3,278,40,0,0,0,0,78,0.25,0,30797
2023-10-06,2023,10,6,4,279,40,0,0,0,0,82,0.25,0,40562
2023-10-07,2023,10,7,5,280,40,1,0,0,0,82,0.25,0,43865
2023-10-08,2023,10,8,6,281,40,1,0,0,0,83,0.25,0,40437
2023-10-09,2023,10,9,0,282,41,0,1,0,0,81,0.25,1,27630
2023-10-10,2023,10,10,1,283,41,0,0,0,0,83,0.25,1,24443
2023-10-11,2023,10,11,2,284,41,0,0,0,0,75,0.25,1,33716
2023-10-12,2023,10,12,3,285,41,0,0,0,0,77,0.25,0,23425
2023-10-13,2023,10,13,4,286,41,0,0,0,0,77,0.25,0,39366
2023-10-14,2023,10,14,5,287,41,1,0,0,0,82,0.25,1,37382
2023-10-15,2023,10,15,6,288,41,1,0,0,0,79,0.25,0,45314
2023-10-16,2023,10,16,0,289,42,0,0,0,0,76,0.25,0,29929
2023-10-17,2023,10,17,1,290,42,0,0,0,0,83,0.25,0,24992
2023-10-18,2023,10,18,2,291,42,0,0,0,0,76,0.25,0,27201
2023-10-19,2023,10,19,3,292,42,0,0,0,0,79,0.25,0,31810
2023-10-20,2023,10,20,4,293,42,0,0,0,0,81,0.25,1,27152
2023-10-21,2023,10,21,5,294,42,1,0,0,0,83,0.25,0,38540
2023-10-22,2023,10,22,6,295,42,1,0,0,0,76,0.25,0,43159
2023-10-23,2023,10,23,0,296,43,0,0,0,0,76,0.25,0,28741
2023-10-24,2023,10,24,1,297,43,0,0,0,0,78,0.25,0,32340
2023-10-25,2023,10,25,2,298,43,0,0,0,0,78,0.25,0,32703
2023-10-26,2023,10,26,3,299,43,0,0,0,0,79,0.25,1,36416
2023-10-27,2023,10,27,4,300,43,0,0,0,0,73,0.25,0,35368
2023-10-28,2023,10,28,5,301,43,1,0,0,0,83,0.25,0,45016
2023-10-29,2023,10,29,6,302,43,1,0,0,0,75,0.25,0,30408
2023-10-30,2023,10,30,0,303,44,0,0,0,0,81,0.25,0,29598
2023-10-31,2023,10,31,1,304,44,0,0,0,0,78,0.25,1,34469
2023-11-01,2023,11,1,2,305,44,0,0,0,0,70,0.18,0,33004
2023-11-02,2023,11,2,3,306,44,0,0,0,0,69,0.18,1,32592
2023-11-03,2023,11,3,4,307,44,0,0,0,0,75,0.18,0,42619
2023-11-04,2023,11,4,5,308,44,1,0,0,0,67,0.18,1,39514
2023-11-05,2023,11,5,6,309,44,1,0,0,0,75,0.18,0,49443
2023-11-06,2023,11,6,0,310,45,0,0,0,0,69,0.18,1,35646
2023-11-07,2023,11,7,1,311,45,0,0,0,0,65,0.18,1,32181
2023-11-08,2023,11,8,2,312,45,0,0,0,0,67,0.18,0,35331
2023-11-09,2023,11,9,3,313,45,0,0,0,0,68,0.18,0,34159
2023-11-10,2023,11,10,4,314,45,0,1,0,0,69,0.18,1,46141
