date,year,month,day,weekday,weekday_name,is_weekend,is_holiday,holiday_name,holiday_multiplier,monthly_weight,weekday_weight,attendance,season,is_school_break,temperature,is_rainy,has_special_event,day_of_year,week_of_year,is_month_start,is_month_end,temp_bin,month_sin,month_cos,weekday_sin,weekday_cos,day_of_year_sin,day_of_year_cos,weekend_or_holiday,summer_weekend,attendance_lag1,attendance_lag7,attendance_rolling_30,season_encoded
2018-01-02,2018,1,2,1,Tuesday,False,True,new_year,1.3,0.0745033112582781,0.9655172413793104,98612,winter,False,6.2,True,True,2,1,True,False,凉爽(5-15°C),0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.03442161162274574,0.9994074007397048,1,0,95986.0,45771.0,58506.5,3
2018-01-03,2018,1,3,2,Wednesday,False,True,new_year,1.3,0.0745033112582781,0.8850574712643678,109930,winter,False,-0.1,False,True,3,1,True,False,寒冷(<5°C),0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.051619667223253764,0.998666816288476,1,0,98612.0,44451.0,60558.26666666667,3
2018-01-04,2018,1,4,3,Thursday,False,False,,1.0,0.0745033112582781,0.9655172413793104,56376,winter,False,8.1,False,True,4,1,True,False,凉爽(5-15°C),0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.06880242680231986,0.9976303053065857,0,0,109930.0,54997.0,60718.6,3
2018-01-05,2018,1,5,4,Friday,False,False,,1.0,0.0745033112582781,1.0862068965517242,84400,winter,False,6.4,False,True,5,1,True,False,凉爽(5-15°C),0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.08596479873744647,0.9962981749346078,0,0,56376.0,67964.0,61537.566666666666,3
2018-01-06,2018,1,6,5,Saturday,True,False,,1.0,0.0745033112582781,1.0862068965517242,88565,winter,False,5.8,False,True,6,1,False,False,凉爽(5-15°C),0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.10310169744743485,0.9946708199115211,1,0,84400.0,59173.0,62551.2,3
2018-01-07,2018,1,7,6,Sunday,True,False,,1.0,0.0745033112582781,0.9454022988505748,66849,winter,False,7.9,True,True,7,1,False,False,凉爽(5-15°C),0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.1202080448993527,0.9927487224577402,1,0,88565.0,41565.0,62716.86666666667,3
2018-01-08,2018,1,8,0,Monday,False,False,,1.0,0.0745033112582781,1.0660919540229885,78305,winter,False,10.0,False,True,8,2,False,False,凉爽(5-15°C),0.49999999999999994,0.8660254037844387,0.0,1.0,0.13727877211326478,0.9905324521322229,0,0,66849.0,95986.0,63498.53333333333,3
2018-01-09,2018,1,9,1,Tuesday,False,False,,1.0,0.0745033112582781,0.9655172413793104,62565,winter,False,8.0,False,True,9,2,False,False,凉爽(5-15°C),0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.15430882066428117,0.9880226656636976,0,0,78305.0,98612.0,64352.566666666666,3
2018-01-10,2018,1,10,2,Wednesday,False,False,,1.0,0.0745033112582781,0.8850574712643678,68111,winter,False,-0.5,False,True,10,2,False,False,寒冷(<5°C),0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.1712931441814776,0.9852201067560606,0,0,62565.0,109930.0,64545.0,3
2018-01-11,2018,1,11,3,Thursday,False,False,,1.0,0.0745033112582781,0.9655172413793104,75105,winter,False,1.2,False,True,11,2,False,False,寒冷(<5°C),0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.1882267098432442,0.9821256058680006,0,0,68111.0,56376.0,65312.566666666666,3
2018-01-12,2018,1,12,4,Friday,False,False,,1.0,0.0745033112582781,1.0862068965517242,76543,winter,False,3.1,False,True,12,2,False,False,寒冷(<5°C),0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.2051044998686192,0.9787400799669153,0,0,75105.0,84400.0,66124.8,3
2018-01-13,2018,1,13,5,Saturday,True,False,,1.0,0.0745033112582781,1.0862068965517242,62572,winter,False,5.1,False,True,13,2,False,False,凉爽(5-15°C),0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.22192151300416552,0.9750645322571948,1,0,76543.0,88565.0,66852.0,3
2018-01-14,2018,1,14,6,Sunday,True,False,,1.0,0.0745033112582781,0.9454022988505748,73914,winter,False,6.6,False,True,14,2,False,False,凉爽(5-15°C),0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.2386727660059501,0.9711000518829505,1,0,62572.0,66849.0,67102.33333333333,3
2018-01-15,2018,1,15,0,Monday,False,False,,1.0,0.0745033112582781,1.0660919540229885,91253,winter,False,2.8,True,True,15,3,False,False,寒冷(<5°C),0.49999999999999994,0.8660254037844387,0.0,1.0,0.255353295116187,0.9668478136052775,0,0,73914.0,78305.0,67850.3,3
2018-01-16,2018,1,16,1,Tuesday,False,False,,1.0,0.0745033112582781,0.9655172413793104,81031,winter,False,5.6,False,True,16,3,False,False,凉爽(5-15°C),0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.2719581575341055,0.9623090774541486,0,0,91253.0,62565.0,69407.86666666667,3
2018-01-17,2018,1,17,2,Wednesday,False,False,,1.0,0.0745033112582781,0.8850574712643678,52339,winter,False,2.7,False,True,17,3,False,False,寒冷(<5°C),0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.288482432880609,0.9574851883550393,0,0,81031.0,68111.0,68911.53333333334,3
2018-01-18,2018,1,18,3,Thursday,False,False,,1.0,0.0745033112582781,0.9655172413793104,66556,winter,False,3.2,False,True,18,3,False,False,寒冷(<5°C),0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.30492122465628907,0.9523775757303974,0,0,52339.0,75105.0,69182.1,3
2018-01-19,2018,1,19,4,Friday,False,False,,1.0,0.0745033112582781,1.0862068965517242,66038,winter,False,0.8,False,True,19,3,False,False,寒冷(<5°C),0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.3212696616923644,0.9469877530760753,0,0,66556.0,76543.0,69774.9,3
2018-01-20,2018,1,20,5,Saturday,True,False,,1.0,0.0745033112582781,1.0862068965517242,83220,winter,True,2.2,False,True,20,3,False,False,寒冷(<5°C),0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.3375228995941133,0.9413173175128471,1,1,66038.0,62572.0,70568.66666666667,3
2018-01-21,2018,1,21,6,Sunday,True,False,,1.0,0.0745033112582781,0.9454022988505748,71275,winter,True,0.9,False,True,21,3,False,False,寒冷(<5°C),0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.3536761221763716,0.9353679493131483,1,1,83220.0,73914.0,70915.83333333333,3
2018-01-22,2018,1,22,0,Monday,False,False,,1.0,0.0745033112582781,1.0660919540229885,91855,winter,True,2.1,False,True,22,4,False,False,寒冷(<5°C),0.49999999999999994,0.8660254037844387,0.0,1.0,0.3697245428906731,0.9291414114031743,0,0,71275.0,91253.0,71442.36666666667,3
2018-01-23,2018,1,23,1,Tuesday,False,False,,1.0,0.0745033112582781,0.9655172413793104,58613,winter,True,8.2,False,True,23,4,False,False,凉爽(5-15°C),0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.38566340624360707,0.9226395488404876,0,0,91855.0,81031.0,71656.73333333334,3
2018-01-24,2018,1,24,2,Wednesday,False,False,,1.0,0.0745033112582781,0.8850574712643678,47580,winter,True,2.2,False,True,24,4,False,False,寒冷(<5°C),0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.401487989205973,0.9158642882672872,0,0,58613.0,52339.0,70717.13333333333,3
2018-01-25,2018,1,25,3,Thursday,False,False,,1.0,0.0745033112582781,0.9655172413793104,67958,winter,True,12.9,True,True,25,4,False,True,凉爽(5-15°C),0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.4171936026123168,0.9088176373395029,0,0,47580.0,66556.0,71456.7,3
2018-01-26,2018,1,26,4,Friday,False,False,,1.0,0.0745033112582781,1.0862068965517242,79237,winter,True,6.5,True,True,26,4,False,True,凉爽(5-15°C),0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.4327755925504312,0.901501684131884,0,0,67958.0,66038.0,72616.23333333334,3
2018-01-27,2018,1,27,5,Saturday,True,False,,1.0,0.0745033112582781,1.0862068965517242,82850,winter,True,5.6,False,True,27,4,False,True,凉爽(5-15°C),0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.4482293417404106,0.893918596519257,1,1,79237.0,83220.0,73544.66666666667,3
2018-01-28,2018,1,28,6,Sunday,True,False,,1.0,0.0745033112582781,0.9454022988505748,51871,winter,True,2.4,True,True,28,4,False,True,寒冷(<5°C),0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.4635502709028509,0.886070621534138,1,1,82850.0,71275.0,73008.23333333334,3
2018-01-29,2018,1,29,0,Monday,False,False,,1.0,0.0745033112582781,1.0660919540229885,52008,winter,True,7.1,True,True,29,5,False,True,凉爽(5-15°C),0.49999999999999994,0.8660254037844387,0.0,1.0,0.47873384011578846,0.8779600847008882,0,0,51871.0,91855.0,72769.4,3
2018-01-30,2018,1,30,1,Tuesday,False,False,,1.0,0.0745033112582781,0.9655172413793104,73746,winter,True,3.3,False,True,30,5,False,True,寒冷(<5°C),0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.4937755501599772,0.869589389346611,0,0,52008.0,58613.0,73842.1,3
2018-01-31,2018,1,31,2,Wednesday,False,False,,1.0,0.0745033112582781,0.8850574712643678,61300,winter,True,5.4,False,True,31,5,False,True,凉爽(5-15°C),0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.5086709438521044,0.8609610158889943,0,0,73746.0,47580.0,72685.9,3
2018-02-01,2018,2,1,3,Thursday,False,False,,1.0,0.0844370860927152,0.9655172413793104,72240,winter,True,13.7,False,True,32,5,True,False,凉爽(5-15°C),0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.5234156073655503,0.8520775211013093,0,0,61300.0,67958.0,71806.83333333333,3
2018-02-02,2018,2,2,4,Friday,False,False,,1.0,0.0844370860927152,1.0862068965517242,94580,winter,True,5.7,False,True,33,5,True,False,凉爽(5-15°C),0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.5380051715382996,0.8429415373547828,0,0,72240.0,79237.0,71295.16666666667,3
2018-02-03,2018,2,3,5,Saturday,True,False,,1.0,0.0844370860927152,1.0862068965517242,98355,winter,True,9.4,False,True,34,5,True,False,凉爽(5-15°C),0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.5524353131676196,0.8335557718385699,1,1,94580.0,82850.0,72694.46666666666,3
2018-02-04,2018,2,4,6,Sunday,True,False,,1.0,0.0844370860927152,0.9454022988505748,77948,winter,True,3.9,False,True,35,5,True,False,寒冷(<5°C),0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.5667017562911176,0.8239230057575542,1,1,98355.0,51871.0,72479.4,3
2018-02-05,2018,2,5,0,Monday,False,False,,1.0,0.0844370860927152,1.0660919540229885,94254,winter,True,5.9,True,True,36,6,True,False,凉爽(5-15°C),0.8660254037844386,0.5000000000000001,0.0,1.0,0.5808002734538009,0.8140460935082178,0,0,77948.0,52008.0,72669.03333333334,3
2018-02-06,2018,2,6,1,Tuesday,False,False,,1.0,0.0844370860927152,0.9655172413793104,80706,winter,True,11.3,False,True,37,6,False,False,凉爽(5-15°C),0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.5947266869607634,0.8039279618328213,0,0,94254.0,73746.0,73130.93333333333,3
2018-02-07,2018,2,7,2,Wednesday,False,False,,1.0,0.0844370860927152,0.8850574712643678,76507,winter,True,4.1,False,True,38,6,False,False,寒冷(<5°C),0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.6084768701151261,0.7935716089521474,0,0,80706.0,61300.0,73071.0,3
2018-02-08,2018,2,8,3,Thursday,False,False,,1.0,0.0844370860927152,0.9655172413793104,78429,winter,True,11.4,False,True,39,6,False,False,凉爽(5-15°C),0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.6220467484408675,0.7829801036770629,0,0,76507.0,72240.0,73599.8,3
2018-02-09,2018,2,9,4,Friday,False,False,,1.0,0.0844370860927152,1.0862068965517242,103266,winter,True,8.1,False,True,40,6,False,False,凉爽(5-15°C),0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.6354323008901774,0.7721565844991642,0,0,78429.0,94580.0,74771.63333333333,3
2018-02-10,2018,2,10,5,Saturday,True,True,spring_festival,1.8,0.0844370860927152,1.0862068965517242,170086,winter,True,4.3,False,True,41,6,False,False,寒冷(<5°C),0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.6486295610349814,0.7611042586607747,1,1,103266.0,98355.0,77937.66666666667,3
2018-02-11,2018,2,11,6,Sunday,True,True,spring_festival,1.8,0.0844370860927152,0.9454022988505748,122811,winter,True,7.9,True,True,42,6,False,False,凉爽(5-15°C),0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.6616346182422783,0.7498264012045686,1,1,170086.0,77948.0,79479.93333333333,3
2018-02-12,2018,2,12,0,Monday,False,True,spring_festival,1.8,0.0844370860927152,1.0660919540229885,138211,winter,True,8.9,False,True,43,7,False,False,凉爽(5-15°C),0.8660254037844386,0.5000000000000001,0.0,1.0,0.6744436188329455,0.7383263540031065,1,0,122811.0,94254.0,82001.23333333334,3
2018-02-13,2018,2,13,1,Tuesday,False,True,spring_festival,1.8,0.0844370860927152,0.9655172413793104,142408,winter,True,7.9,False,True,44,7,False,False,凉爽(5-15°C),0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.6870527672236669,0.7266075247685656,1,0,138211.0,80706.0,84284.36666666667,3
2018-02-14,2018,2,14,2,Wednesday,False,True,spring_festival,1.8,0.0844370860927152,0.8850574712643678,146865,winter,True,1.3,False,True,45,7,False,False,寒冷(<5°C),0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.6994583270516471,0.7146733860429609,1,0,142408.0,76507.0,86138.1,3
2018-02-15,2018,2,15,3,Thursday,False,True,spring_festival,1.8,0.0844370860927152,0.9655172413793104,143328,winter,True,3.8,True,True,46,7,False,False,寒冷(<5°C),0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.7116566222817746,0.702527474169157,1,0,146865.0,78429.0,88214.66666666667,3
2018-02-16,2018,2,16,4,Friday,False,True,spring_festival,1.8,0.0844370860927152,1.0862068965517242,106767,winter,False,5.3,False,False,47,7,False,False,凉爽(5-15°C),0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.7236440382959124,0.6901733882429719,1,0,143328.0,103266.0,90028.93333333333,3
2018-02-17,2018,2,17,5,Saturday,True,False,,1.0,0.0844370860927152,1.0862068965517242,94940,winter,False,5.8,False,False,48,7,False,False,凉爽(5-15°C),0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.7354170229639855,0.6776147890466889,1,0,106767.0,170086.0,90975.06666666667,3
2018-02-18,2018,2,18,6,Sunday,True,False,,1.0,0.0844370860927152,0.9454022988505748,77265,winter,False,7.9,True,False,49,7,False,False,凉爽(5-15°C),0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.7469720876965552,0.6648553979642865,1,0,94940.0,122811.0,91349.3,3
2018-02-19,2018,2,19,0,Monday,False,False,,1.0,0.0844370860927152,1.0660919540229885,97611,winter,False,6.5,True,False,50,8,False,False,凉爽(5-15°C),0.8660254037844386,0.5000000000000001,0.0,1.0,0.7583058084785625,0.6518989958787126,0,0,77265.0,138211.0,91829.0,3
2018-02-20,2018,2,20,1,Tuesday,False,False,,1.0,0.0844370860927152,0.9655172413793104,81302,winter,False,2.0,False,False,51,8,False,False,寒冷(<5°C),0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.7694148268839378,0.6387494220515272,0,0,97611.0,142408.0,92163.23333333334,3
2018-02-21,2018,2,21,2,Wednesday,False,False,,1.0,0.0844370860927152,0.8850574712643678,55299,winter,False,7.1,False,False,52,8,False,False,凉爽(5-15°C),0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.7802958510707755,0.6254105729852463,0,0,81302.0,146865.0,90944.7,3
2018-02-22,2018,2,22,3,Thursday,False,False,,1.0,0.0844370860927152,0.9655172413793104,74163,winter,False,7.8,False,False,53,8,False,False,凉爽(5-15°C),0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.7909456567567772,0.6118864012687243,0,0,55299.0,143328.0,91463.03333333334,3
2018-02-23,2018,2,23,4,Friday,False,False,,1.0,0.0844370860927152,1.0862068965517242,74590,winter,False,7.7,True,False,54,8,False,False,凉爽(5-15°C),0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.8013610881746766,0.5981809144059164,0,0,74163.0,106767.0,92363.36666666667,3
2018-02-24,2018,2,24,5,Saturday,True,False,,1.0,0.0844370860927152,1.0862068965517242,77586,winter,False,9.2,False,False,55,8,False,False,凉爽(5-15°C),0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.8115390590073611,0.5842981736283683,1,0,74590.0,94940.0,92684.3,3
2018-02-25,2018,2,25,6,Sunday,True,False,,1.0,0.0844370860927152,0.9454022988505748,86534,winter,False,8.5,False,False,56,8,False,True,凉爽(5-15°C),0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.8214765533024142,0.5702422926917871,1,0,77586.0,77265.0,92927.53333333334,3
2018-02-26,2018,2,26,0,Monday,False,False,,1.0,0.0844370860927152,1.0660919540229885,79371,winter,False,7.4,True,False,57,9,False,True,凉爽(5-15°C),0.8660254037844386,0.5000000000000001,0.0,1.0,0.8311706263658079,0.5560174366570446,0,0,86534.0,97611.0,92811.56666666667,3
2018-02-27,2018,2,27,1,Tuesday,False,False,,1.0,0.0844370860927152,0.9655172413793104,77306,winter,False,5.8,False,False,58,9,False,True,凉爽(5-15°C),0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.8406184056344782,0.5416278206559814,0,0,79371.0,81302.0,93659.4,3
2018-02-28,2018,2,28,2,Wednesday,False,False,,1.0,0.0844370860927152,0.8850574712643678,73933,winter,False,1.0,True,False,59,9,False,True,寒冷(<5°C),0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.8498170915275278,0.5270777086423722,0,0,77306.0,55299.0,94390.23333333334,3
2018-03-01,2018,3,1,3,Thursday,False,False,,1.0,0.064569536423841,0.9655172413793104,52046,spring,False,11.3,True,False,60,9,True,False,凉爽(5-15°C),1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.8587639582758029,0.5123714121284237,0,0,73933.0,74163.0,93666.9,0
2018-03-02,2018,3,2,4,Friday,False,False,,1.0,0.064569536423841,1.0862068965517242,67586,spring,False,10.6,True,False,61,9,True,False,凉爽(5-15°C),1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.8674563547295968,0.49751328890718066,0,0,52046.0,74590.0,93876.43333333333,0
2018-03-03,2018,3,3,5,Saturday,True,False,,1.0,0.064569536423841,1.0862068965517242,81673,spring,False,10.8,True,False,62,9,True,False,凉爽(5-15°C),1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.8758917051442429,0.48250774176121847,1,0,67586.0,77586.0,94190.86666666667,0
2018-03-04,2018,3,4,6,Sunday,True,False,,1.0,0.064569536423841,0.9454022988505748,58999,spring,False,6.2,True,False,63,9,True,False,凉爽(5-15°C),1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.8840675099433636,0.46735921715800227,1,0,81673.0,86534.0,93004.83333333333,0
2018-03-05,2018,3,5,0,Monday,False,False,,1.0,0.064569536423841,1.0660919540229885,76091,spring,False,6.8,False,False,64,10,True,False,凉爽(5-15°C),1.0,6.123233995736766e-17,0.0,1.0,0.8919813464595485,0.45207220393230435,0,0,58999.0,79371.0,92262.7,0
2018-03-06,2018,3,6,1,Tuesday,False,False,,1.0,0.064569536423841,0.9655172413793104,50315,spring,False,13.2,True,False,65,10,False,False,凉爽(5-15°C),1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.8996308696522433,0.43665123195606403,0,0,76091.0,77306.0,91341.6,0
